index,trading_name,latitude,longitude,Address
9523,The Mill,53.4272885,-8.0148172,"Forest Mill Dr, Bealnamulla, Co. Roscommon, Ireland"
9524,An Craobhin,53.96988,-8.30135,"Elphin St, Termon, Boyle, Co. Roscommon, Ireland"
9525,Hobans Bar And Lounge,53.4635741,-8.2172486,"Dysart Church, Ballinasloe, Dysart, Co. Galway, Ireland"
9526,The Holly Tree,53.6269679,-8.1948697,"Holly Tree House, Abbey St, Ballypheasan, Roscommon, Ireland"
9527,Whistlers Bar And Grill,53.9702668,-8.302637,"The Crescent, Boyle, Co. Roscommon, F52 KH95, Ireland"
9528,Clancy's,54.011519,-8.180871,"Cleen, Boyle, Co. Roscommon, F52 HP86, Ireland"
9529,The Three Counties,53.6867556,-8.7518199,"Fiddaun, Cloonfad, Co. Roscommon, Ireland"
9533,Tullys,53.767393,-8.4891531,"Main St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9537,The Brusna Inn,53.9150477,-8.6470141,"Pollboy, Co. Roscommon, Ireland"
9538,The Cross Bar,53.8972258,-8.301216,"Acres, Ballinameen, Co. Roscommon, Ireland"
9539,Thomas A.murray,53.63457560000001,-8.1899166,"Castle St, Cloonbrackna, Roscommon, Ireland"
9540,Leavys,53.76889,-8.0494532,"Gortlustia, Scramoge, Co. Roscommon, Ireland"
9542,Rosie At The Life Belt Bar,53.6752252,-7.994974900000001,"Ballyleague, Lanesborough, Co. Co: Roscommon, Ireland"
9545,Dolans,53.6299009,-8.1904004,"Flat 2, Dolan's Flats, Main St, Ballypheasan, Roscommon, Ireland"
9548,M J Henry's,53.9703911,-8.2995893,"Cootehall St, Knocknashee, Co. Roscommon, Ireland"
9552,Abbey Hotel,53.6245071,-8.1937484,"Galway Rd, Ballypheasan, Roscommon, Ireland"
9554,Into The West,53.8819347,-8.448955699999999,"Sheepwalk, Frenchpark, Co. Roscommon, Ireland"
9555,The Corskeagh Lounge,53.767532,-8.488877,"Main St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9556,Hamrocks Pub,53.4520724,-8.0902415,"Brideswell, Tavanagh, Co. Roscommon, Ireland"
9558,The Castlemore Club Infinity,53.90083689999999,-8.5818379,"Main St, Ballaghaderreen, Co. Roscommon, Ireland"
9559,Tully's Hotel,53.7671339,-8.4870847,"Main St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9560,The Fiddlers Elbow,53.90182799999999,-8.577876,"Barrack St, Ballaghaderreen, Co. Roscommon, Ireland"
9562,The Shannon View Lounge,53.59026429999999,-8.066685699999999,"Portrunny, Cullentra, Co. Roscommon, Ireland"
9564,Saddlers Inn,53.9157513,-8.3838915,"Kingsland Cottage, Kingsland, Boyle, Co. Roscommon, Ireland"
9565,The Moylurg Inn,53.9707251,-8.3028651,"The Crescent, Termon, Boyle, Co. Roscommon, Ireland"
9566,Dalys Pub,53.46801319999999,-8.013962099999999,"Cornaseer, Co. Roscommon, Ireland"
9567,Scanlons Riverside Bar,53.9722789,-8.3035505,"Knocknashee, Co. Roscommon, Ireland"
9568,Flanagans Pub,53.75238419999999,-8.3372793,"Castleplunkett, Castlerea, Co. Roscommon, Ireland"
9569,Solan's Bar,53.9017817,-8.578498699999999,"The Square, Ballaghaderreen, Co. Roscommon, Ireland"
9573,Paddy Finns,53.6348418,-8.114659099999999,"L1806, Cloontogher, Co. Roscommon, Ireland"
9574,The Forge Inn,53.76604390000001,-8.4887889,"St Patrick's St, Castlereagh, Co. Roscommon, Ireland"
9575,Coxs,53.9532873,-8.0908834,"Hartley Business Park, Lisnabrack, Carrick On Shannon, Co. Leitrim, Ireland"
9576,Harp And Shamrock,54.0516684,-8.1387368,"Main Street, Keadew West, Keadue West, Co. Roscommon, Ireland"
9577,The Old Miners Bar,54.07709000000001,-8.107364,"Derreennavoggy, Arigna, Co. Roscommon, Ireland"
9579,The Cosy Bar/rahara,53.5239808,-8.1428291,"Carrowkeel, Rahara, Co. Roscommon, Ireland"
9581,The Hayloft Bar,53.775756200000004,-8.1034463,"Bridge St, Farnbeg, Strokestown, Co. Roscommon, Ireland"
9583,The Halfway House,53.767532,-8.488877,"Main St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9584,The Thatch Bar,53.52256269999999,-8.3257391,"Tullyroe, Ballygar, Co. Galway, Ireland"
9585,The Hillside Tavern,53.713207,-8.6676355,"Unnamed Rd,, Co. Roscommon, Ireland"
9586,Kate Lavin's,53.9731041,-8.3060483,"Patrick St, Knocknashee, Co. Roscommon, Ireland"
9587,Donal's,53.4253331,-7.940910499999998,"Northgate St, Athlone, Co. Westmeath, Ireland"
9589,Mccabes Bar,54.072423,-8.2044324,"Main street, Alderford, Boyle, Co. Roscommon, Ireland"
9590,Glancys Foodstore,53.8460776,-8.1988444,"Chapel St, Edenan, Elphin, Co. Roscommon, Ireland"
9595,Rambling House,53.9282579,-8.5289574,"Creggan, Co. Roscommon, Ireland"
9597,Tapster's Bar,53.9722789,-8.3035505,"Knocknashee, Co. Roscommon, Ireland"
9598,Earley,53.631804,-8.1907485,"Stone Court Centre, The Square, Cloonbrackna, Roscommon, Ireland"
9606,The Village Inn,53.8227118,-8.561817999999999,"Loughglynn, Castlerea, Co. Roscommon, Ireland"
9607,The Grove,53.69402789999999,-8.4618058,"Durrow, Ballymoe, Co. Galway, Ireland"
9608,Tower Inn,53.859731,-9.297827999999999,"New Antrim Street, Castlebar, Co. Mayo, F23 DT35, Ireland"
9612,Brackens,53.94511559999999,-8.0861878,"Carrick-On-Shannon, Co. Leitrim, Ireland"
9613,Bolands Pub,54.1246909,-8.0020132,"Leitrim, Co. Leitrim, Ireland"
9615,Crosby's Bar,53.74247099999999,-7.919085,"main street, tarmonbarry, Co. Roscommon, Ireland"
9616,The Horse And Jockey,53.767532,-8.488877,"Main St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9619,O'connors Of Tulsk Roscommon,53.8118401,-8.4196138,"Tulsk, Tully, Castlerea, Co. Roscommon, Ireland"
9621,The Railway Bar,53.7638949,-8.4887,"St Patrick's St, Castlereagh, Castlerea, Co. Roscommon, Ireland"
9623,The Crescent Bar,53.9707251,-8.3028651,"The Crescent, Termon, Boyle, Co. Roscommon, Ireland"
9626,The Widows Pat,,,
9627,Connaughtons Pub,53.3687164,-8.027542799999999,"Johnstown Demesne, Clonark, Co. Roscommon, Ireland"
9629,The Mayfly Inn,53.7347414,-8.1077497,"Ballinafad, Co. Roscommon, Ireland"
9633,Fallons Dysart,53.4635741,-8.2172486,"Dysart Church, Ballinasloe, Dysart, Co. Galway, Ireland"
9638,The Croghan Bar,53.9125923,-8.2168844,"Killappoge, Croghan, Co. Roscommon, Ireland"
9639,Creatons,53.900305,-8.58339,"New St, Friarshill, Ballaghaderreen, Co. Roscommon, Ireland"
9641,Keenans,53.742061,-7.91891,"1 Bally-Too-Manor, Ballytoohey, Termonbarry, Co. Roscommon, N39 A667, Ireland"
9642,Davey's Pub,53.9420282,-8.709710500000002,"Cashelduff, Co. Mayo, Ireland"
9643,Mcdermotts's Bar,53.4834745,-8.1092791,"Curraghboy, Athlone, Co. Westmeath, Ireland"
9646,Creaton's,53.8594954,-8.6393548,"Corracoggil North, Co. Roscommon, Ireland"
9647,Rattigans,53.67608000000001,-8.11826,"Kilroosky, Kilrooskey, Co. Roscommon, Ireland"
9649,Kate's Bar,53.7638949,-8.4887,"St Patrick's St, Castlerea, Co. Roscommon, F45 H316, Ireland"
9650,Higgins's Public House,53.0657875,-6.2241877,"Togher Beg, Roundwood, Co. Wicklow, Ireland"
9655,The Central Bar,53.6313863,-8.1903504,"The Square, Cloonbrackna, Roscommon, Ireland"
9656,The Corner House,53.5671178,-8.2553022,"Main Street, Roscommon, Ireland"
9659,Donnellan's Bar,53.7417667,-8.6329615,"Ballinlough, Roscommon, Ireland"
9663,The Claypipe Bar And Lounge,53.57576410000001,-8.0951646,"Knockcroghery, Co. Roscommon, Ireland"
9665,Daltons Pub,53.6109222,-8.2683542,"R366, Fuerty, Co. Roscommon, Ireland"
9669,J J.harlow's,53.631178,-8.1901896,"The Square, Main St, Roscommon, Ireland"
9670,Devines Fireside Lounge,53.7451197,-8.2266464,"N61, Cloonyogan, Co. Roscommon, Ireland"
9671,Ned's Bar,,,
9673,Regans Bogside Inn,53.9711685,-8.302610399999999,"Derrynadoey, Knocknashee, Boyle, Co. Roscommon, Ireland"
9674,Matthew Donnellan,53.6311725,-8.1903542,"The Square, Cloonbrackna, Roscommon, Ireland"
9679,Castlecoote Lodge,53.6143867,-8.3070206,"Castlecoote, Co. Roscommon, Ireland"
9682,Coyle And Sons,53.51320759999999,-8.220241699999999,"Carricknagat, Co. Roscommon, Ireland"
9684,The Kilmore Inn,53.8883944,-8.0107769,"Kilmore, Co. Roscommon, Ireland"
9687,Silver Eel,53.823646600000004,-8.0692863,"Grange, Strokestown, Co. Roscommon, Ireland"
9688,Donnelans Bar,53.9999414,-8.196983,"Knockvicar House, Kilteasheen, Boyle, Co. Roscommon, Ireland"
9690,Clancy's Bar,54.011519,-8.180871,"Cleen, Boyle, Co. Roscommon, F52 HP86, Ireland"
9694,Killleens Pub,53.3703918,-8.2005914,"Togher, Co. Roscommon, Ireland"
9695,Carroll's Bar,53.9017817,-8.578498699999999,"The Square, Ballaghaderreen, Co. Roscommon, Ireland"
9696,Moran's,53.6275906,-8.189095499999999,"Roscommon, Ireland"
9698,Foley's Bar,54.0539107,-8.7296673,"Wolfe Tone Square, Tobercurry, Tubbercurry, Co. Sligo, Ireland"
9701,Bensons,54.0201126,-8.637074,"Ballindoo, Doocastle, Co. Mayo, Ireland"
9704,The Yacht Inn,54.195973,-8.434460999999999,"Sligo, Ireland"
9705,The Castle View Inn,54.2862222,-8.961509099999999,"Shannonspark West, Keadue, Co. Sligo, Ireland"
9706,The Canavaun Bar,54.4313175,-8.451231,"Cliffony, Cartronkillerdoo, Cliffony, Co. Sligo, Ireland"
9709,Connolly's Pub,54.1849143,-8.4920803,"Main St, Rinn, Collooney, Co. Sligo, Ireland"
9711,The Thatch,53.69402789999999,-8.4618058,"Ballymoe, Durrow, Ballymoe, Co. Galway, Ireland"
9714,Cissie Macs Pub,,,
9718,The Travellers Rest,54.0305719,-8.4133047,"R295, Carrowcrory, Co. Sligo, Ireland"
9719,M J.ward,54.2970729,-8.5874647,"Inishmulclohy, Coney Island, Co. Contae Shligigh, Ireland"
9721,Coolera House,54.2351606,-8.5304403,"Knocknahur South, Co. Sligo, Ireland"
9722,The Trout And Pheasant,54.088958,-8.513276,"Grattan Street, Ballymote, Co. Sligo, Ireland"
9725,Donaghy's,54.27174059999999,-8.480529299999999,"2 Lord Edward St, Abbeyquarter North, Sligo, Ireland"
9726,The Venue,54.266897,-8.5959749,"Top Rd, Larass, Strandhill, Co. Sligo, Ireland"
9732,Fureys Bar,54.27191149999999,-8.4715057,"Bridge St, Abbeyquarter North, Sligo, Co. Sligo, Ireland"
9734,The Miller's Inn,54.052538,-8.604663799999999,"Miller's Croft, Quality Hotel Holiday Apartments, Clonakilty, Co. Cork, Ireland"
9735,The Sally Gardens,54.2105861,-8.5081812,"Main St, Ballysadare, Co. Sligo, Ireland"
9736,Mountain Inn,54.1667353,-8.6207108,"Rockfield, Coolaney, Sligo, F56WK84, Ireland"
9739,Hopkins Public House,54.21286800000001,-9.0930772,"1 St Andrew's, Carrowhubbuck South, Enniscrone, Co. Sligo, F26 Y004, Ireland"
9741,The Hilltop,54.2142303,-8.9879935,"Culleens, Co. Sligo, Ireland"
9742,The Old Forge,53.97761560000001,-8.6184871,"Tawnaghbeg, Cloontia, Co. Mayo, Ireland"
9744,Vins Inn,54.48825550000001,-7.1349709,"232 Omagh Rd, Garvaghy, Dungannon BT70 2DX, UK"
9745,Diamond Coast Hotel,54.204836,-9.102541,"Enniscrone, Co. Sligo, Ireland"
9746,The Innisfree,54.2006449,-8.3649676,"Kingsfort, Ballintogher, Co. Sligo, Ireland"
9747,Flanagans Bar,52.932861,-9.34621,"Main St, Dough, Lahinch, Co. Clare, Ireland"
9748,Harry's Bar,54.3056585,-8.556838899999999,"Rosses Point, Rosses Upper, Sligo, Ireland"
9750,The Snug,54.271925,-8.473201,"St Stephen street car park, Sligo, Ireland"
9753,Hargadon Bros.,54.2706953,-8.475219899999999,"O'Connell St, Abbeyquarter North, Sligo, Ireland"
9755,O'donnell's,54.4305848,-8.454121599999999,"Main Street, Cliffoney, Co. Sligo, Ireland"
9757,The Beach Hotel,54.46659409999999,-8.448843199999999,"The Harbour, Mullaghmore, Co. Sligo, Ireland"
9758,The Crozon Inn,54.2619658,-8.4738208,"Crozon Downs, Knocknaganny, Sligo, Ireland"
9760,Scott's Pub,54.2160825,-9.0746475,"Kinard, Co. Sligo, Ireland"
9765,Rendezvous Lounge,54.2733409,-8.4732451,"Holborn St, Rathquarter, Sligo, Ireland"
9767,Kielty's Rock Bar,54.0881414,-8.515401800000001,"O'Connell St, Ballymote, Co. Sligo, Ireland"
9768,Hayden's Ballymote,53.3438872,-6.2686199,"Lord Edward St, Dublin, Co. Dublin City, Ireland"
9770,The Garavogue,54.271868,-8.473519,"16 Stephen St, Abbeyquarter North, Sligo, F91 ADK4, Ireland"
9771,Harry's Bar,54.3056585,-8.556838899999999,"Rosses Point, Rosses Upper, Sligo, Ireland"
9772,Mclaughlins Bar,54.2700054,-8.473435199999999,"9 Market St Abbeyquarter North Sligo F91 RR24 Market St, Abbeyquarter North, Sligo, F91 RR24, Ireland"
9773,Cloonty's Pub,54.39322749999999,-8.523456399999999,"Grange, Sligo, Ireland"
9774,Tobergal Lane Cafe,54.2712619,-8.4747335,"Tobergal Ln, Abbeyquarter North, Sligo, Ireland"
9775,O'neills Pub,54.26980959999999,-8.481119399999999,"Church Hill, Sligo, Ireland"
9779,Blue Lagoon Pub,54.2709306,-8.4617542,"Doorly Park, Abbeyquarter North, Sligo, Ireland"
9780,Fiddlers Creek,54.2713326,-8.4736052,"Rockwood Parade, Abbeyquarter North, Sligo, Ireland"
9783,Owenmore Inn,54.1847496,-8.4923887,"Main St, Rinn, Collooney, Co. Sligo, Ireland"
9784,Cawleys Hotel,54.053835,-8.7280299,"Emmett St, Tobercurry, Co. Sligo, Ireland"
9786,The River Inn,53.56276039999999,-7.763192999999999,"Lower Main Street, Ballymahon, Co. Longford, Ireland"
9787,Gilroys Bar,54.2128762,-9.0933196,"4 Main St, Carrowhubbuck South, Enniscrone, Co. Sligo, F26 D596, Ireland"
9788,Rafferty's Bar,54.2716825,-8.4809766,"Lord Edward St, Abbeyquarter North, Sligo, Ireland"
9795,Cavanaghs,54.270673,-8.470350999999999,"Abbey St, Abbeyquarter North, Sligo, Ireland"
9797,The Adelaide,54.2717369,-8.477747599999999,"Wine Street Car Park Sligo, Wine Street Car Park, Wine St, Co. Sligo, Ireland"
9798,Flying Horse,54.2486398,-8.866008599999999,"Cloonascoffagh, Co. Sligo, Ireland"
9800,Kennedy's,54.2712441,-8.472658599999999,"Rockwood Parade, Abbeyquarter North, Sligo, Ireland"
9804,Foley's Bar,54.0539107,-8.7296673,"Wolfe Tone Square, Tobercurry, Tubbercurry, Co. Sligo, Ireland"
9806,Thomas Connolly,54.2727943,-8.473905,"1 Markievicz Rd, Abbeyquarter North, Sligo, F91 HC04, Ireland"
9807,Perry's Tavern,54.003552,-8.7714389,"Drumbaun, Curry, Co. Sligo, Ireland"
9808,Cullens Bar,54.1849143,-8.4920803,"Main St, Rinn, Collooney, Co. Sligo, Ireland"
9812,Bella Vista Bar And Bistro,54.2706125,-8.6077666,"Shore Rd, Carrowbunnaun, Strandhill, Co. Sligo, Ireland"
9813,The Corner House,54.088958,-8.513276,"Grattan Street, Ballymote, Co. Sligo, Ireland"
9815,Laura's Bar And Restuarant,54.3382851,-8.5275222,"Carney House, Cullagh More, Carney, Co. Sligo, Ireland"
9820,The Fox's Den,54.0441954,-8.4436389,"R295, Knockoconor, Keash, Co. Sligo, Ireland"
9822,Teach Murray,53.9932892,-8.5160328,"Gorteen, Gurteen, Co. Sligo, Ireland"
9823,Drurys,53.9437307,-8.4955626,"Monasteraden, Tawnymucklagh, Monasteraden, Co. Sligo, Ireland"
9824,Currids,54.2682164,-8.4721971,"Burton St, Abbeyquarter North, Sligo, Ireland"
9828,Howleys,54.0015659,-8.7736036,"Drumbaun, Curry, Co. Sligo, Ireland"
9833,The Irish House,54.2706953,-8.475219899999999,"O'Connell St, Abbeyquarter North, Sligo, Ireland"
9834,Rafter's Woodfield,54.2135018,-8.609214,"Larkhill, Beltra, Co. Sligo, Ireland"
9836,Jordan's Bar,54.9512185,-7.4282851999999995,"Carrigans, Co. Donegal, Ireland"
9838,The Corner House,54.1299199,-8.3955848,"F52 AE63, Cuiltylough, The Diamond, Co. Sligo, F52 AE63, Ireland"
9839,Collins Bar,54.3287065,-8.501223399999999,"Drumcliff, Drumcliff Glebe, Co. IE, Ireland"
9840,The Happy Landing,54.1734764,-8.602916000000002,"Coolaney, Co. Sligo, Ireland"
9847,John Lang's,54.39322749999999,-8.523456399999999,"Grange, Sligo, Ireland"
9848,Molly Fulton's,54.2351567,-8.483044,"Carrickhenry, Co. Sligo, Ireland"
9849,The Yeats Country Hotel,54.3059945,-8.5652251,"Rosses Upper, Rosses Point, Co. Sligo, Ireland"
9853,Shoot The Crows,54.2704931,-8.4733796,"1-, 3 Castle St, Sligo, Ireland"
9856,The Waterfront Bar And Restaurant,54.305207,-8.5589181,"Rosses Point Upper, Sligo, F91DXT4, Ireland"
9859,Donegan's Bar,53.9936343,-8.516817099999999,"Main Street, Gurteen, Co. Sligo, Ireland"
9865,Conlon's Bar,54.0991273,-8.2506392,"Ballyculleen, Geevagh, Co. Sligo, Ireland"
9868,Sixth On Teeling,54.2701749,-8.4715654,"6-, 32 Teeling St, Sligo, Ireland"
9873,The Swagman,54.2722244,-8.476834,"4 Wine St, Abbeyquarter North, Sligo, Ireland"
9878,The Forge Bar,54.0511093,-8.735560399999999,"The Square, Tubbercurry, Co. Sligo, Ireland"
9879,Lillies,54.272557,-8.471589900000001,"Bridge St, Abbeyquarter North, Sligo, Ireland"
9882,The Crossbar,53.9936343,-8.516817099999999,"Main Street, Gurteen, Co. Sligo, Ireland"
9885,Mchugh's,54.2704215,-8.474568099999999,"24 Grattan St, Abbeyquarter North, Sligo, Ireland"
9886,Strandhill Bar,54.26999009999999,-8.598940299999999,"Strandhill, Carrowbunnaun, Strandhill, Co. Sligo, Ireland"
9887,Blue Rock,54.270687,-8.608409,"Shore Rd, Carrowbunnaun, Strandhill, Co. Sligo, Ireland"
9888,Killoran's Traditional Lounge And Bar,54.0532905,-8.730919199999999,"Teeling St, Tobercurry, Tubbercurry, Co. Sligo, Ireland"
9890,Castleview Public House,54.11356900000001,-8.585554000000002,"Templehouse Demesne, Co. Sligo, Ireland"
9891,Mooney's Bar,54.268355,-8.4891811,"Maugheraboy Rd, Knappagh Beg, Sligo, Ireland"
9893,Mickey Mac's,54.0511093,-8.735560399999999,"The Square, Tubbercurry, Co. Sligo, Ireland"
9899,The May Queen,54.05407109999999,-8.7300726,"Tobercurry, Co. Sligo, Ireland"
9905,The Brewery,54.2763077,-8.4574606,"Institute of Technology Sligo Student Centre, Ash Ln, Bellanode, Ballinode, Co. Sligo, Ireland"
9909,Murphy's Hotel,54.0533075,-8.7313628,"Teeling St, Tobercurry, Tubbercurry, Co. Sligo, Ireland"
9911,Morans Bar,54.200729,-8.364661,"Tiratick, Ballintogher, Co. Sligo, Ireland"
9912,The Pilot's Bar,54.2130229,-9.0930358,"Main St, Trotts, Enniscrone, Co. Sligo, Ireland"
9913,Henrys Bar And Restaurant,54.360228,-8.522594999999999,"Cashelgarron, Sligo, Ireland"
9915,Hennigans,54.2722948,-8.478017699999999,"Wine St, Abbeyquarter North, Sligo, Ireland"
9920,Austies,54.304835,-8.564183,"Rosses Point, Rosses Upper, Sligo, Ireland"
9921,Rathmadder Inn,54.088958,-8.513276,"Grattan Street, Ballymote, Co. Sligo, Ireland"
9922,The Ocean Sands Hotel,54.212654,-9.093816,"Main St, Carrowhubbuck South, Enniscrone, Co. Sligo, Ireland"
9923,O'connor's,54.2098862,-8.5085876,"Ballysadare, Co. Sligo, Ireland"
9927,The Yeats Tavern,54.3287065,-8.501223399999999,"Drumcliff, Drumcliff Glebe, Co. IE, Ireland"
9929,The Village Inn,52.32747639999999,-7.9833567,"4, The Gables, Ballylooby, Co. Tipperary, Ireland"
9931,Olde Shanbally Bar,52.2770794,-7.9951028,"Clogheen Market, Clogheen, Co. Tipperary, Ireland"
9932,Quinlans,52.7342248,-7.713246999999999,"6 Árd Álainn, Moyne Village, Thurles, Co. Tipperary, E41 F434, Ireland"
9938,The Dapp Inn,52.8634783,-8.2045465,"56 Sarsfield St, Nenagh North, Nenagh, Co. Tipperary, Ireland"
9939,The Friars Tavern,53.092387,-8.123554799999999,"10, Nenagh, Lorrha, Co. Tipperary, Ireland"
9942,Nellie's Bar,52.4482369,-8.0642959,"Ballinlough East, Bansha, Co. Tipperary, Ireland"
9951,The Stack Of Barley,52.511898,-7.505614,"The Square, Kickham Street, Mullinahone, Co. Tipperary, Ireland"
9952,The Hidden Inn,52.3524446,-7.701177200000001,"9 Sarsfield St, Oldbridge, Clonmel, Co. Tipperary, Ireland"
9954,Moloney's,52.400834,-7.8198319,"Currenstown, Poulmucka, Co. Tipperary, Ireland"
9957,The Local Bar,52.8432246,-8.983895,"9 Lower Market St, Clonroad Beg, Ennis, Co. Clare, V95 HA89, Ireland"
9958,The Railway Bar,52.942831,-8.036791,"Main St, Townfields, Cloughjordan, Co. Tipperary, Ireland"
9959,The Porter House,52.4741037,-8.1571113,"10 Bank Pl, Knockanrawley, Tipperary Town, Co. Tipperary, E34 XW64, Ireland"
9963,Horse And Jockey Inn,52.6150861,-7.775722699999999,"Kilnoe, Thurles, Co. Tipperary, E41 NC84, Ireland"
9964,O'ceallachain's,52.3453757,-7.4103373999999995,"Main St, Carrickbeg, Carrick-On-Suir, Co. Tipperary, Ireland"
9966,Ryans,52.710591,-8.4048783,"Cork Rd, Cooldrisla, Newport, Co. Tipperary, Ireland"
9968,O'brien's,52.419766,-8.187789,"Glen of Aherlow Caravan & Camping Park, Glen House, Newtown, Tipperary, E34 NH58, Ireland"
9969,O'hallorans Bar,52.407384,-7.551079199999999,"Ballypatrick, Co. Tipperary, Ireland"
9970,The Galtee Inn,52.374909,-7.924493000000001,"The Square, Townparks, Cahir, Co. Tipperary, E21 Y670, Ireland"
9972,Butlers,52.46603460000001,-7.696802900000001,"Main St, Fethard, Co. Tipperary, Ireland"
9973,Farmhouse Bar,52.2770794,-7.9951028,"Clogheen Market, Clogheen, Co. Tipperary, Ireland"
9974,De Burca,52.6794947,-7.808908199999999,"Cathedral St, Thurles Townparks, Thurles, Co. Tipperary, Ireland"
9975,Hickey's Bakery,52.3532334,-7.699979299999999,"1 Mitchell St, Oldbridge, Clonmel, Co. Tipperary, E91 Y6E8, Ireland"
9976,The Greyhound Bar,52.84983159999999,-8.0347317,"Chapel St, Coolkereen, Toomevara, Co. Tipperary, Ireland"
9980,The Bridge Bar,52.4660649,-7.6964133000000015,"Main St, Spitalfield, Fethard, Co. Tipperary, Ireland"
9989,The Greenview Bar,52.309194,-7.883886,"Commons, Co. Tipperary, Ireland"
9992,Mccarthy's Hotel,52.46588879999999,-7.6974218,"Main St, Spitalfield, Fethard, Co. Tipperary, Ireland"
9995,Nagle's,52.360915,-7.577591,"Cloghcarrigeen East, Kilsheelan, Co. Tipperary, Ireland"
9996,Finns Bar,52.75240960000001,-7.9571995,"1 R498, Borrisland South, Co. Tipperary, Ireland"
9999,Caseys,52.2701094,-8.0992106,"Moher, Ballyporeen, Co. Tipperary, Ireland"
10001,The Rising Sun,52.68660209999999,-8.2388,"The Barracks, Newport, Rear Cross, Co. Tipperary, Ireland"
10002,The Yanks,52.99615120000001,-8.127374999999999,"Main St, Ballyhaden, Borrisokane, Co. Tipperary, Ireland"
10004,Bertie's Bar,52.56024310000001,-8.0444664,"Main St, Garryduff East, Dundrum, Co. Tipperary, Ireland"
10006,The Ship,52.668377,-7.8844026,"Cormackstown, Co. Tipperary, Ireland"
10008,Coughlans Bar,51.8925519,-8.4683039,"7 Douglas St, Ballintemple, Cork, Ireland"
10009,The Quill Bar,52.8642968,-8.1975561,"Nenagh, Co. Tipperary, Ireland"
10010,Jonsies,52.58073,-8.1670499,"Cappagh, Cappawhite, Co. Tipperary, Ireland"
10012,Cooper J's,52.6787062,-7.813942699999999,"11 Liberty Square, Thurles Townparks, Thurles, Co. Tipperary, E41 XY09, Ireland"
10013,Derry Bourkes,54.9966124,-7.3085748,"Londonderry, UK"
10015,Daverns Bar,52.5166169,-7.8876693,"20 Main St, St. Dominick's Abbey, Cashel, Co. Tipperary, E25 YK00, Ireland"
10016,Morrissey's Supervalu,52.516121,-7.888738000000001,"Main St, Cashel, Co. Tipperary, Ireland"
10017,Mulcahys,52.35352899999999,-7.7017278000000005,"47 Gladstone St, Oldbridge, Clonmel, Co. Tipperary, Ireland"
10019,Coffey's Bar,52.7519596,-7.955639400000001,"Lower Main St, Borrisland South, Borrisoleigh, Co. Tipperary, Ireland"
10021,The Greyhound Bar,52.3570377,-7.6877454,"27 Sliabh Na mBán Mews, Davis Rd, Burgagery-Lands East, Clonmel, Co. Tipperary, E91 V296, Ireland"
10022,Tom Croke,52.3471713,-7.4139681,"Kickham St, Carrickbeg, Carrick-On-Suir, Co. Tipperary, Ireland"
10026,Hillview Lounge,52.3463934,-7.4099386,"New St, Carrickbeg, Carrick-On-Suir, Co. Tipperary, Ireland"
10028,The Old Mill Carrick On Suir,52.3472496,-7.4098239,"5 New St, Knocknaconnery, Carrick On Suir, Co. Tipperary, Ireland"
10029,Sheehy's Bar,52.3266843,-7.9843018,"Knockannapisha, Ballylooby, Co. Tipperary, Ireland"
10033,The Abbey Tavern,52.3777254,-7.9292019,"Abbey St, Townparks, Co. Tipperary, Ireland"
10034,The Coachman,52.3536005,-7.6979736,"13 Parnell St, Raheen, Clonmel, Co. Tipperary, Ireland"
10038,Hogan's Bar And Lounge,52.679555,-7.814926499999999,"Parnell St, Thurles Townparks, Thurles, Co. Tipperary, Ireland"
10039,Mckeogh's Londis Foodstore,52.788502,-8.378762199999999,"Four Roads, Ballina, Co. Clare, Ireland"
10041,The Well,52.4660448,-7.6920211,"7-1 R692, Co. Tipperary, Ireland"
10042,Cragg View Bar,52.33846,-7.829720000000001,"Crutta South, Grange Village, Co. Tipperary, Ireland"
10045,Chawke's Bar,52.35352899999999,-7.7017278000000005,"47 Gladstone St, Oldbridge, Clonmel, Co. Tipperary, Ireland"
10048,The Royal Hotel,52.47472639999999,-8.1544426,"Gortavalla, Tipperary, Ireland"
10049,Hibernian Inn,52.86405,-8.1976891,"54 Pearse St, Nenagh South, Nenagh, Co. Tipperary, E45 FN32, Ireland"
10051,Bit And Bridle,52.4983374,-8.2060775,"Limerick Junction, Ballykisteen, Tipperary, Ireland"
10054,P O'cuinneain,52.7007618,-8.029399399999999,"Cappanaleigh, Drombane, Co. Tipperary, Ireland"
10056,Thurles Greyhound Stadium,52.6842724,-7.8225663999999995,"Thurles Townparks, Thurles, Co. Tipperary, Ireland"
10061,The Mackey Stand,52.679646,-7.809087000000001,"Cathedral St, Thurles Townparks, Thurles, Co. Tipperary, E41 K277, Ireland"
10062,Hayes Bar,52.8642968,-8.1975561,"Nenagh, Co. Tipperary, Ireland"
10063,Cross Of Pallas,52.72665319999999,-7.9651134,"Pallas House, Pallas Lower, Thurles, Co. Tipperary, Ireland"
10064,The Central Bar,52.99615120000001,-8.127374999999999,"Main St, Ballyhaden, Borrisokane, Co. Tipperary, Ireland"
